"","Sample","loci","n"
"11296","54","6797",1118
"11297","54","6825",1830
"11298","54","6848",149
"11299","54","6854",534
"11300","54","6859",549
"11301","54","6860",2416
"11302","54","6864",13
"11303","54","6865",55
"11304","54","6875",1827
"11305","54","6882",396
"11306","54","6883",937
"11307","54","6886",42
"11308","54","6909",1297
"11309","54","6913",1730
"11310","54","6914",957
"11311","54","6924",1398
"11312","54","6933",583
"11313","54","6946",2
"11314","54","6947",1989
"11315","54","6954",595
"11316","54","6955",21
"11317","54","6958",74
"11318","54","6961",268
"11319","54","6962",195
"11320","54","6968",257
"11321","54","6969",46
"11322","54","6977",109
"11323","54","6978",153
"11324","54","6979",566
"11325","54","6992",732
"11326","54","7013",1
"11327","54","7021",650
"11328","54","7024",50
"11329","54","7028",257
"11330","54","7029",326
"11331","54","7067",540
"11332","54","7111",239
"11333","54","7128",202
"11334","54","7135",775
"11335","54","7136",45
"11336","54","7141",545
"11337","54","7174",2401
"11338","54","7194",62
"11339","54","7241",19
"11340","54","7273",73
"11341","54","7279",217
"11342","54","7313",298
"11343","54","7324",683
"11344","54","7331",157
"11345","54","7333",1086
"11346","54","7336",186
"11347","54","7361",414
"11348","54","7363",546
"11349","54","7367",149
"11350","54","7371",476
"11351","54","7572",190
"11352","54","7583",579
"11353","54","7602",235
"11354","54","7628",1356
"11355","55","4471",1300
"11356","55","4527",3978
"11357","55","4691",189
"11358","55","4724",404
"11359","55","4744",201
"11360","55","4757",2073
"11361","55","4793",2417
"11362","55","4796",474
"11363","55","4802",2168
"11364","55","4806",501
"11365","55","4848",2126
"11366","55","4889",367
"11367","55","4890",420
"11368","55","4893",1327
"11369","55","4932",926
"11370","55","4942",1575
"11371","55","4951",288
"11372","55","4954",4475
"11373","55","4989",1106
"11374","55","4992",2613
"11375","55","5018",1213
"11376","55","5032",7353
"11377","55","5034",314
"11378","55","5038",657
"11379","55","5064",42
"11380","55","5090",704
"11381","55","5104",116
"11382","55","5116",1370
"11383","55","5123",454
"11384","55","5131",1285
"11385","55","5138",1133
"11386","55","5162",1295
"11387","55","5163",2225
"11388","55","5168",617
"11389","55","5177",1675
"11390","55","5188",5279
"11391","55","5200",988
"11392","55","5206",299
"11393","55","5220",393
"11394","55","5257",711
"11395","55","5260",12
"11396","55","5264",907
"11397","55","5271",2291
"11398","55","5273",445
"11399","55","5280",2766
"11400","55","5296",652
"11401","55","5299",724
"11402","55","5304",104
"11403","55","5318",620
"11404","55","5326",3238
"11405","55","5328",4313
"11406","55","5333",1235
"11407","55","5335",2752
"11408","55","5339",2511
"11409","55","5343",673
"11410","55","5348",41
"11411","55","5354",80
"11412","55","5355",1903
"11413","55","5357",286
"11414","55","5366",877
"11415","55","5398",2031
"11416","55","5404",199
"11417","55","5406",2940
"11418","55","5421",921
"11419","55","5422",1672
"11420","55","5426",4063
"11421","55","5427",1573
"11422","55","5428",152
"11423","55","5430",1255
"11424","55","5434",658
"11425","55","5449",2852
"11426","55","5454",3602
"11427","55","5460",438
"11428","55","5463",838
"11429","55","5464",522
"11430","55","5469",432
"11431","55","5477",220
"11432","55","5489",587
"11433","55","5502",1087
"11434","55","5513",115
"11435","55","5528",893
"11436","55","5531",107
"11437","55","5536",229
"11438","55","5551",625
"11439","55","5554",12943
"11440","55","5562",240
"11441","55","5578",1058
"11442","55","5594",2571
"11443","55","5596",3030
"11444","55","5599",4558
"11445","55","5614",2223
"11446","55","5620",2424
"11447","55","5634",503
"11448","55","5639",1484
"11449","55","5644",325
"11450","55","5656",24
"11451","55","5660",19
"11452","55","5664",2253
"11453","55","5670",640
"11454","55","5699",280
"11455","55","5702",2775
"11456","55","5703",1249
"11457","55","5716",1148
"11458","55","5721",2734
"11459","55","5733",63
"11460","55","5744",100
"11461","55","5770",570
"11462","55","5772",371
"11463","55","5791",1026
"11464","55","5802",159
"11465","55","5815",104
"11466","55","5816",816
"11467","55","5821",1235
"11468","55","5822",227
"11469","55","5840",1346
"11470","55","5841",78
"11471","55","5842",699
"11472","55","5843",138
"11473","55","5849",352
"11474","55","5853",264
"11475","55","5857",1606
"11476","55","5858",3504
"11477","55","5859",398
"11478","55","5865",1264
"11479","55","5866",1920
"11480","55","5870",340
"11481","55","5893",5258
"11482","55","5894",174
"11483","55","5899",484
"11484","55","5910",662
"11485","55","5913",1328
"11486","55","5918",125
"11487","55","5919",862
"11488","55","5921",2719
"11489","55","5922",3833
"11490","55","5926",853
"11491","55","5933",440
"11492","55","5936",798
"11493","55","5940",1253
"11494","55","5941",74
"11495","55","5942",1543
"11496","55","5943",1236
"11497","55","5944",447
"11498","55","5945",1027
"11499","55","5949",1382
"11500","55","5950",1988
"11501","55","5958",962
"11502","55","5960",324
"11503","55","5968",2956
"11504","55","5974",1741
"11505","55","5977",58
"11506","55","5980",155
"11507","55","5981",810
"11508","55","5990",510
"11509","55","6000",455
"11510","55","6003",428
"11511","55","6004",5599
"11512","55","6016",5477
"11513","55","6026",583
"11514","55","6029",675
"11515","55","6034",2706
"11516","55","6036",3926
"11517","55","6038",3819
"11518","55","6041",1694
"11519","55","6048",366
"11520","55","6050",563
"11521","55","6051",1759
"11522","55","6056",67
"11523","55","6064",600
"11524","55","6068",108
"11525","55","6072",789
"11526","55","6098",1492
"11527","55","6110",949
"11528","55","6114",1806
"11529","55","6119",4075
"11530","55","6128",35722
"11531","55","6130",262
"11532","55","6139",3194
"11533","55","6148",59
"11534","55","6150",20
"11535","55","6164",60
"11536","55","6175",378
"11537","55","6176",2663
"11538","55","6198",2555
"11539","55","6216",610
"11540","55","6221",289
"11541","55","6226",462
"11542","55","6227",198
"11543","55","6238",1905
"11544","55","6258",233
"11545","55","6265",558
"11546","55","6270",32
"11547","55","6274",416
"11548","55","6282",1189
"11549","55","6284",2729
"11550","55","6295",2919
"11551","55","6298",720
"11552","55","6299",767
"11553","55","6303",644
"11554","55","6318",662
"11555","55","6320",3052
"11556","55","6363",643
"11557","55","6366",168
"11558","55","6373",1001
"11559","55","6376",372
"11560","55","6378",29
"11561","55","6379",181
"11562","55","6383",2143
"11563","55","6384",98
"11564","55","6387",431
"11565","55","6389",1677
"11566","55","6393",541
"11567","55","6398",683
"11568","55","6401",613
"11569","55","6404",958
"11570","55","6405",1085
"11571","55","6406",310
"11572","55","6407",28
"11573","55","6412",301
"11574","55","6420",956
"11575","55","6430",21
"11576","55","6432",343
"11577","55","6439",914
"11578","55","6447",8597
"11579","55","6448",228
"11580","55","6449",25
"11581","55","6450",1522
"11582","55","6454",882
"11583","55","6457",179
"11584","55","6458",641
"11585","55","6459",392
"11586","55","6460",3573
"11587","55","6462",1342
"11588","55","6483",566
"11589","55","6487",1147
"11590","55","6488",992
"11591","55","6492",1908
"11592","55","6494",1856
"11593","55","6496",311
"11594","55","6498",181
"11595","55","6500",1327
"11596","55","6506",354
"11597","55","6507",556
"11598","55","6514",5
"11599","55","6526",67
"11600","55","6527",1498
"11601","55","6528",210
"11602","55","6531",201
"11603","55","6532",2439
"11604","55","6533",1431
"11605","55","6538",176
"11606","55","6540",486
"11607","55","6544",38213
"11608","55","6550",114
"11609","55","6552",427
"11610","55","6557",96
"11611","55","6559",1484
"11612","55","6563",2755
"11613","55","6565",5
"11614","55","6570",142
"11615","55","6572",244
"11616","55","6601",341
"11617","55","6620",1237
"11618","55","6631",89
"11619","55","6636",55
"11620","55","6639",826
"11621","55","6641",400
"11622","55","6649",143
"11623","55","6652",823
"11624","55","6660",659
"11625","55","6667",1094
"11626","55","6679",156
"11627","55","6685",753
"11628","55","6689",1294
"11629","55","6705",36
"11630","55","6713",349
"11631","55","6717",3690
"11632","55","6732",5
"11633","55","6733",1779
"11634","55","6738",709
"11635","55","6746",584
"11636","55","6779",171
"11637","55","6780",406
"11638","55","6782",403
"11639","55","6785",172
"11640","55","6791",12
"11641","55","6792",483
"11642","55","6797",1673
"11643","55","6825",2685
"11644","55","6848",121
"11645","55","6854",560
"11646","55","6859",430
"11647","55","6860",3115
"11648","55","6864",57
"11649","55","6865",174
"11650","55","6875",1708
"11651","55","6882",903
"11652","55","6883",1009
"11653","55","6886",11
"11654","55","6909",1862
"11655","55","6913",1656
"11656","55","6914",1016
"11657","55","6924",2062
"11658","55","6933",724
"11659","55","6946",113
"11660","55","6947",2571
"11661","55","6954",936
"11662","55","6955",252
"11663","55","6958",113
"11664","55","6961",524
"11665","55","6962",352
"11666","55","6968",488
"11667","55","6969",102
"11668","55","6977",78
"11669","55","6978",621
"11670","55","6979",1349
"11671","55","6992",895
"11672","55","6995",97
"11673","55","7013",1
"11674","55","7021",1142
"11675","55","7024",46
"11676","55","7028",333
"11677","55","7029",663
"11678","55","7067",767
"11679","55","7111",378
"11680","55","7128",240
"11681","55","7135",2468
"11682","55","7136",26
"11683","55","7141",564
"11684","55","7174",4518
"11685","55","7194",20
"11686","55","7241",143
"11687","55","7273",123
"11688","55","7279",343
"11689","55","7296",89
"11690","55","7313",719
"11691","55","7324",933
"11692","55","7325",26
"11693","55","7331",223
"11694","55","7333",2137
"11695","55","7336",620
"11696","55","7361",833
"11697","55","7363",1422
"11698","55","7367",203
"11699","55","7371",906
"11700","55","7572",268
"11701","55","7577",52
"11702","55","7583",2312
"11703","55","7602",343
"11704","55","7628",1965
"11705","56","4471",9
"11706","56","4527",395
"11707","56","4691",152
"11708","56","4724",61
"11709","56","4744",99
"11710","56","4757",351
"11711","56","4793",67
"11712","56","4796",268
"11713","56","4802",353
"11714","56","4806",114
"11715","56","4848",109
"11716","56","4889",78
"11717","56","4890",3
"11718","56","4893",275
"11719","56","4932",40
"11720","56","4942",102
"11721","56","4951",156
"11722","56","4954",224
"11723","56","4989",405
"11724","56","4992",126
"11725","56","5018",270
"11726","56","5032",328
"11727","56","5034",26
"11728","56","5038",71
"11729","56","5104",139
"11730","56","5116",234
"11731","56","5123",281
"11732","56","5131",111
"11733","56","5138",26
"11734","56","5162",343
"11735","56","5163",429
"11736","56","5168",6
"11737","56","5177",101
"11738","56","5188",836
"11739","56","5200",7
"11740","56","5206",233
"11741","56","5220",7
"11742","56","5257",210
"11743","56","5260",36
"11744","56","5264",128
"11745","56","5271",2
"11746","56","5273",367
"11747","56","5280",44
"11748","56","5296",2
"11749","56","5299",15
"11750","56","5304",3
"11751","56","5318",7
"11752","56","5326",76
"11753","56","5328",673
"11754","56","5333",76
"11755","56","5335",328
"11756","56","5339",470
"11757","56","5343",6
"11758","56","5348",457
"11759","56","5355",164
"11760","56","5357",2
"11761","56","5366",88
"11762","56","5398",345
"11763","56","5404",175
"11764","56","5406",423
"11765","56","5421",11
"11766","56","5422",100
"11767","56","5426",305
"11768","56","5427",284
"11769","56","5428",1
"11770","56","5430",22
"11771","56","5434",3
"11772","56","5449",196
"11773","56","5454",367
"11774","56","5460",415
"11775","56","5463",224
"11776","56","5464",199
"11777","56","5469",305
"11778","56","5489",479
"11779","56","5502",56
"11780","56","5513",14
"11781","56","5528",283
"11782","56","5531",1
"11783","56","5536",465
"11784","56","5554",678
"11785","56","5562",7
"11786","56","5578",9
"11787","56","5594",46
"11788","56","5596",245
"11789","56","5599",526
"11790","56","5614",625
"11791","56","5620",120
"11792","56","5634",26
"11793","56","5639",52
"11794","56","5644",34
"11795","56","5656",1
"11796","56","5664",615
"11797","56","5670",2
"11798","56","5699",164
"11799","56","5702",111
"11800","56","5703",2
"11801","56","5716",428
"11802","56","5721",59
"11803","56","5733",236
"11804","56","5744",46
"11805","56","5770",191
"11806","56","5772",65
"11807","56","5791",1
"11808","56","5802",1
"11809","56","5815",48
"11810","56","5816",1867
"11811","56","5821",101
"11812","56","5822",4
"11813","56","5840",297
"11814","56","5841",23
"11815","56","5842",4
"11816","56","5843",1
"11817","56","5849",42
"11818","56","5853",17
"11819","56","5857",6
"11820","56","5858",48
"11821","56","5859",7
"11822","56","5865",495
"11823","56","5866",4
"11824","56","5870",243
"11825","56","5893",11
"11826","56","5894",120
"11827","56","5899",293
"11828","56","5910",184
"11829","56","5913",227
"11830","56","5919",58
"11831","56","5921",694
"11832","56","5922",74
"11833","56","5926",5
"11834","56","5933",1
"11835","56","5936",6
"11836","56","5940",202
"11837","56","5941",652
"11838","56","5942",80
"11839","56","5943",261
"11840","56","5944",150
"11841","56","5945",189
"11842","56","5950",97
"11843","56","5958",3
"11844","56","5960",354
"11845","56","5968",3752
"11846","56","5974",54
"11847","56","5977",227
"11848","56","5980",190
"11849","56","5981",6
"11850","56","5990",258
"11851","56","6000",162
"11852","56","6003",3
"11853","56","6004",6
"11854","56","6016",391
"11855","56","6026",73
"11856","56","6029",84
"11857","56","6034",41
"11858","56","6036",236
"11859","56","6038",329
"11860","56","6041",254
"11861","56","6048",1
"11862","56","6050",3
"11863","56","6051",127
"11864","56","6056",86
"11865","56","6068",3
"11866","56","6098",391
"11867","56","6110",695
"11868","56","6114",2
"11869","56","6119",194
"11870","56","6128",9457
"11871","56","6130",194
"11872","56","6139",52
"11873","56","6148",2
"11874","56","6164",268
"11875","56","6175",324
"11876","56","6176",18
"11877","56","6198",254
"11878","56","6221",1
"11879","56","6226",184
"11880","56","6227",3
"11881","56","6238",12
"11882","56","6258",233
"11883","56","6265",189
"11884","56","6270",57
"11885","56","6274",3
"11886","56","6282",5
"11887","56","6284",51
"11888","56","6295",24
"11889","56","6298",10
"11890","56","6299",110
"11891","56","6303",1
"11892","56","6318",428
"11893","56","6320",205
"11894","56","6363",119
"11895","56","6366",153
"11896","56","6373",5
"11897","56","6376",18
"11898","56","6383",742
"11899","56","6384",124
"11900","56","6387",305
"11901","56","6389",33
"11902","56","6393",70
"11903","56","6398",1
"11904","56","6401",55
"11905","56","6404",190
"11906","56","6405",287
"11907","56","6406",243
"11908","56","6407",34
"11909","56","6412",3
"11910","56","6420",7
"11911","56","6439",116
"11912","56","6447",2255
"11913","56","6448",192
"11914","56","6449",78
"11915","56","6450",374
"11916","56","6454",15
"11917","56","6457",375
"11918","56","6458",266
"11919","56","6459",39
"11920","56","6460",5
"11921","56","6462",2
"11922","56","6483",543
"11923","56","6487",565
"11924","56","6488",79
"11925","56","6492",7
"11926","56","6494",50
"11927","56","6496",1
"11928","56","6500",75
"11929","56","6506",93
"11930","56","6507",136
"11931","56","6527",323
"11932","56","6528",29
"11933","56","6532",118
"11934","56","6533",125
"11935","56","6538",1
"11936","56","6540",45
"11937","56","6544",1739
